Month,Reporting org id,Reporting org name,Reporting org type,Sector,Receiver org id,Receiver org name,Humanitarian?,Strict?,Transaction type,Activity id,Net money,Total money,Notes
#date+month,#org+id,#org+name,#org+type,#sector,#org+id+receiver,#org+name+receiver,#indicator+bool+humanitarian,#indicator+bool+strict,#x_transaction_type,#activity+code,#value+net,#value+total,#description
2025-04,do-477,Koninklijke Philips N.V.,70,Consumer staples,ro-2,Unspecified (see notes),1,1,commitments,756,348632,348632,"More than €335,000 donated by Philips employees and distributed through the Philips Foundation."
2025-04,do-231,KPMG LLP,70,Financials,US-EIN-300108263,GlobalGiving [NGO],1,1,commitments,356,250000,250000,"US CEO of KPMG Paul Knopp announced on Twitter an initial donation of US$250,000 to GlobalGiving’s Ukraine Crisis Relief Fund."
2025-04,do-232,Kroger Co. Zero Hunger Zero Waste Foundation,70,Consumer staples,XM-DAC-41140,World Food Programme (WFP),1,1,spending,357,242500,242500,Donation from foundation associated with American supermarket chain.
2025-04,do-505,Krombacher Brauerei Bernhard Schadeberg GmbH & Co. KG,70,Consumer Staples,ro-1,Multiple (see notes),1,1,commitments,822,251462,251462,"€ 250,000 donation to the German Red Cross and Aktion Deutschland Hilft."
2025-04,do-233,Kuehne + Nagel International AG,70,Industrials,XM-DAC-21016,International Committee of the Red Cross (ICRC),1,1,spending,358,641124,641124,"CHF 600,000. Part of commitment of at least CHF 10 million of in-kind support."
2025-04,do-233,Kuehne + Nagel International AG,70,Industrials,ro-89,redacted Recipient A,1,1,spending,359,8234,8234,"CHF 7,706. Part of commitment of at least CHF 10 million of in-kind support. Donor has requested that recipient be redacted."
2025-04,do-233,Kuehne + Nagel International AG,70,Industrials,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,spending,360,1824949,1824949,"CHF 1,707,890. Part of commitment of at least CHF 10 million of in-kind support."
2025-04,do-233,Kuehne + Nagel International AG,70,Industrials,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,spending,361,3231708,3231708,"CHF 3,024,415. Part of commitment of at least CHF 10 million of in-kind support."
2025-04,do-233,Kuehne + Nagel International AG,70,Industrials,XM-DAC-41119,United Nations Population Fund (UNFPA),1,1,commitments,362,36382,36382,"CHF 34,048. Part of commitment of at least CHF 10 million of in-kind support."
2025-04,do-233,Kuehne + Nagel International AG,70,Industrials,ro-2,Unspecified (see notes),1,1,commitments,363,4364468,4364468,Commitment to donate CHF 10 million in free logistical/shipping/storage services to support Ukraine humanitarian response. Pledged amount reduced by amounts that have reported as paid by the donor.
2025-04,do-233,Kuehne + Nagel International AG,70,Industrials,XM-DAC-928,World Health Organization (WHO),1,1,spending,364,609135,609135,"CHF 570,063. Part of commitment of at least CHF 10 million of in-kind support."
2025-04,do-234,Kurt Geiger,70,Consumer discretionary,GB-CHC-220949,British Red Cross Society ,1,1,commitments,365,66000,66000,"£50,000 to provide food, water, first aid, medicine, warm clothes and shelter to those affected by the crisis in Ukraine."
2025-04,do-439,Kyivstar,70,Communication services,ro-175,Caritas Ukraine [NGO],1,1,commitments,704,169332,169332,"UAH 5 million for humanitarian needs of forcibly displaced Ukrainians, part of an overall UAH 30 million of support to the military, hospitals, the elderly, and victims of war."
2025-04,do-496,Laverana GmbH & Co. KG,70,Consumer Staples,ro-182,Innatura [NGO],1,1,commitments,775,1011170,1011170,€1 million worth in-kind donation of goods
2025-04,do-496,Laverana GmbH & Co. KG,70,Consumer Staples,ro-2,Unspecified (see notes),1,1,commitments,776,283171,283171,"€280,000 worth in-kind donation of food and cosmetics for the people and refugee families in Kovel, Ukraine. "
2025-04,do-235,LEGO Foundation,70,Consumer discretionary,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,spending,366,3563391,3563391,Part of a DKK 110 million (USD $16.5 million) pledge announced by the LEGO Foundation to support people affected by the conflict in Ukraine. Donation made to UNICEF National Committee Denmark.
2025-04,do-236,LEO Pharma A/S,70,Health care,DK-CVR-20700211,Danish Red Cross,1,1,commitments,367,141758,141758,DKK 1 million cash donation.
2025-04,do-236,LEO Pharma A/S,70,Health care,ro-53,International Health Partners [NGO],1,1,commitments,368,1898379,1898379,"740,000 packs and 420,000 vials of antibiotics and anticoagulants via International Health Partners with estimated value of €1.8 million."
2025-04,do-237,Levi Strauss & Co.,70,Consumer Discretionary,GB-CHC-292506,CARE International [NGO],1,1,commitments,369,100000,100000,"The company’s Beyond Yoga brand is giving $100,000 to CARE, which is responding to the immediate needs of the people of Ukraine. "
2025-04,do-237,Levi Strauss & Co.,70,Consumer Discretionary,US-EIN-13-5660870,International Rescue Committee (IRC) [NGO],1,1,commitments,370,200000,200000,To support individuals and families displaced by the conflict.
2025-04,do-238,Liebherr Foundation,70,Industrials,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,spending,371,215517,215517,"CHF 200,000 donation from private foundation linked to German-Swiss multinational equipment manufacturer. "
2025-04,do-239,"Lincoln Electric Holdings, Inc.",70,Industrials,XM-DAC-21018,International Federation of Red Cross and Red Crescent Societies (IFRC),1,1,spending,372,24958,24958,"CHF 23,093"
2025-04,do-240,Lindt & Sprüngli AG,70,Consumer discretionary,XM-DAC-21018,International Federation of Red Cross and Red Crescent Societies (IFRC),1,1,spending,373,1080762,1080762,"CHF 1,000,000"
2025-04,do-241,L'Oréal S.A.,70,Consumer discretionary,XM-DAC-41119,United Nations Population Fund (UNFPA),1,1,spending,374,53396,53396,"€50,000 from the L'Oréal Fund for Women."
2025-04,do-242,Louis Vuitton,70,Consumer discretionary,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,commitments,375,1090000,1090000,€1 million for immediate release to aid the ongoing crisis in Ukraine. 
2025-04,do-497,LVM Versicherungsverein,70,Financials,ro-2,Unspecified (see notes),1,1,commitments,777,203801,203801,"€ 200,000 from the company and its foundation Helfen verbindet Menschen e.V. for organizations like Deutschland hilft or Medeor."
2025-04,do-243,LVMH Group,70,Consumer discretionary,XM-DAC-21016,International Committee of the Red Cross (ICRC),1,1,commitments,376,5450000,5450000,"€5 million preliminary ""emergency donation"" about $5.5 million) to help the direct and indirect victims of the war. "
2025-04,do-244,Magna International,70,Industrials,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,377,100000,100000,Reported in OCHA FTS. Dpnation from Canadian mobility technology company for automakers.
2025-04,do-245,Marks & Spencer,70,Consumer discretionary,ro-120,United Kingdom for UNHCR,1,1,commitments,378,660000,660000,"£500,000 worth of products urgently needed on the ground, which will be distributed by UNHCR"
2025-04,do-245,Marks & Spencer,70,Consumer discretionary,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,commitments,379,660000,660000,"£500,000 worth of products urgently needed on the ground, which will be distributed by UNHCR"
2025-04,do-245,Marks & Spencer,70,Consumer discretionary,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,380,660000,660000,"£500,000 worth of products urgently needed on the ground, which will be distributed by UNHCR"
2025-04,do-246,Marriott International,70,Consumer discretionary,ro-2,Unspecified (see notes),1,1,commitments,381,2700000,2700000,"$1m from J. Willard and Alice S. Marriott Foundation, plus $1.7m in cash and in-kind donations from Marriott hotels and associations."
2025-04,do-247,"Mars, Inc.",70,Consumer staples,ro-5,American Red Cross,1,1,spending,382,2500000,2500000,Part of a $12m commitment to support Ukraine crisis relief.
2025-04,do-247,"Mars, Inc.",70,Consumer staples,ro-47,Humane Society International [NGO],1,1,spending,383,1500000,1500000,Part of a $12m commitment to support Ukraine crisis relief.
2025-04,do-247,"Mars, Inc.",70,Consumer staples,ro-52,International Fund for Animal Welfare [NGO],1,1,spending,384,750000,750000,To give assistance to pets and pet owners. 
2025-04,do-247,"Mars, Inc.",70,Consumer staples,GB-COH-213890,Save the Children [NGO],1,1,spending,385,1500000,1500000,To help provide for the basic needs of children and their families in Ukraine and seeking refuge in border countries.
2025-04,do-247,"Mars, Inc.",70,Consumer staples,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,spending,386,1000000,1000000,Part of a $12m commitment to support Ukraine crisis relief.
2025-04,do-247,"Mars, Inc.",70,Consumer staples,ro-2,Unspecified (see notes),1,1,commitments,387,3750000,3750000,Part of a $12m commitment to support Ukraine crisis relief. Balance has not yet been allocated as of May 2022.
2025-04,do-247,"Mars, Inc.",70,Consumer staples,ro-151,Veterinarians Without Borders [NGO],1,1,spending,388,500000,500000,To give assistance to pets and pet owners. 
2025-04,do-247,"Mars, Inc.",70,Consumer staples,ro-154,World Central Kitchen [NGO],1,1,spending,389,500000,500000,Part of a $12m commitment to support Ukraine crisis relief.
2025-04,do-248,Mastercard,70,Financials,XM-DAC-21016,International Committee of the Red Cross (ICRC),1,1,commitments,390,1250000,1250000,"Donated $2 million to support the relief initiatives in Ukraine and surrounding countries welcoming refugees. Of this, $1.25 million was allocated to the International Red Cross and $500K to Save the Children. "
2025-04,do-248,Mastercard,70,Financials,GB-COH-213890,Save the Children [NGO],1,1,commitments,391,500000,500000,"Donated $2 million to support the relief initiatives in Ukraine and surrounding countries welcoming refugees. Of this, $1.25 million was allocated to the International Red Cross and $500K to Save the Children. "
2025-04,do-248,Mastercard,70,Financials,GB-COH-213890,Save the Children [NGO],1,1,commitments,392,3000000,3000000,"$3 million from the Mastercard Impact Fund to further support humanitarian relief efforts (food, shelter, medical care, etc), as well as aiding the financial security and driving small business programs for migrants’ longer term economic integration. $1m for local chapter of international NGOs or local, smaller NGOs; $2m for refugee medium-temr support."
2025-04,do-248,Mastercard,70,Financials,XM-DAC-41140,World Food Programme (WFP),1,1,spending,662,373790,373790,Donation from Mastercard EU.
2025-04,do-249,"Mattel, Inc.",70,Consumer Discretionary,ro-2,Unspecified (see notes),1,1,commitments,393,1000000,1000000,Mattel will contribute $1m in toys and cash to support organizations on the front lines aiding refugee children and families from Ukraine. These include Save the Children and Polish local charities SOS Children's Villages and Caritas Polska.
2025-04,do-250,Mazda Motor Corporation,70,Industrials,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,394,1056055,1056055,To support the activities which provide humanitarian aid to the affected populations in Ukraine and countries in the region.
2025-04,do-251,McCain Foods Limited,70,Consumer Staples,ro-17,Canadian Red Cross Society,1,1,spending,395,200000,200000,For the Red Cross Ukraine Humanitarian Crisis Appeal.
2025-04,do-518,Medela AG,70,Health Care,ro-2,Unspecified (see notes),1,1,commitments,817,254174,254174,"CHF 250,000 of financial aid to NGOs and UNICEF and also in-kind contributions. "
2025-04,do-482,Mennekes Elektrotechnik GmbH & Co. KG,70,Industrials,ro-1,Multiple (see notes),1,1,commitments,755,104362,104362,"€100,000 donation for Aktion Deutschland Hilft and Bündnis Entwicklung Hilft."
2025-04,do-252,Mercedes-Benz,70,Consumer discretionary,ro-40,German Red Cross,1,1,commitments,396,1090000,1090000,€1 million in support of those affected by the crisis in Ukraine.
2025-04,do-460,Mercedes-Benz Grand Prix Ltd,70,Industrials,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,spending,731,1006588,1006588,Cash donation to UNICEF National Committee United Kingdom
2025-04,do-253,Merck KGaA,70,Health care,ro-40,German Red Cross,1,1,commitments,397,2603805,2603805,"€2,000,000 donated, including €1,000,000 from the Merck family. Employees have also donated €550,000 as of 30 March."
2025-04,do-253,Merck KGaA,70,Health care,ro-2,Unspecified (see notes),1,1,commitments,807,4021818,4021818,€ 4 million donation to support humanitarian aid in Ukraine
2025-04,do-253,Merck KGaA,70,Health care,ro-2,Unspecified (see notes),1,1,commitments,808,159038,159038,"European subsidiaries collected € 160,000 worth of in-kind and material contributions, including various donations of medicines"
2025-04,do-254,"Meta Platforms, Inc.",70,Information technology,XM-DAC-21018,International Federation of Red Cross and Red Crescent Societies (IFRC),1,1,spending,398,146704,146704,"CHF 139,200 donated via Charities Aid Foundation"
2025-04,do-254,"Meta Platforms, Inc.",70,Information technology,XM-DAC-47066,International Organization for Migration (IOM),1,1,spending,399,150000,150000,"USD 150,000 in-kind advertising credits "
2025-04,do-254,"Meta Platforms, Inc.",70,Information technology,ro-2,Unspecified (see notes),1,1,commitments,400,10000000,10000000,"$15 million to support humanitarian efforts in Ukraine and neighboring countries. $10 million will be provided as ad credits, helping nonprofit organizations raise the funds they need. "
2025-04,do-254,"Meta Platforms, Inc.",70,Information technology,ro-2,Unspecified (see notes),1,1,commitments,401,5000000,5000000,$15 million to support humanitarian efforts in Ukraine and neighboring countries. This includes $5 million in direct donations to UN agencies and more than a dozen nonprofits. 
2025-04,do-498,Metinvest Group,70,Materials,ro-2,Unspecified (see notes),1,1,commitments,778,40608252,40608252," 1.2 BILLION UAH allocated to aid projects in the country.
"
2025-04,do-255,Metro AG,70,Consumer staples,XM-DAC-41140,World Food Programme (WFP),1,1,spending,402,393258,393258,Donation from German membership cash-and-carry company. 
2025-04,do-256,Metro Supply Chain,70,Industrials,ro-17,Canadian Red Cross Society,1,1,commitments,403,39500,39500,"Corporate giving program. Metro Supply Chain announced that it has donated $50,000 to the Canadian Red Cross to support humanitarian relief efforts in Ukraine. CAD 50000."
2025-04,do-257,Michael & Susan Dell Foundation,70,Information technology,ro-1,Multiple (see notes),1,1,commitments,404,15000000,15000000,"$15m to support Catholic Relief Services, Flexport.org, International Medical Corps, JDC, Jewish Agency for Israel, Médecins Sans Frontières/Doctors Without Borders, Samaritan’s Purse, and Save the Children from foundation associated with the founder of Dell computing. "
2025-04,do-258,Micky and Madeleine Arison Family Foundation,70,Consumer discretionary,ro-29,Direct Relief [NGO],1,1,commitments,405,1000000,1000000,Donation from family foundation associated with the CEO of Carnival Corporation (cruise lines). 
2025-04,do-258,Micky and Madeleine Arison Family Foundation,70,Consumer discretionary,ro-127,United Nations Children's Fund (UNICEF) USA,1,1,commitments,406,1000000,1000000,Donation from family foundation associated with the CEO of Carnival Corporation (cruise lines). 
2025-04,do-258,Micky and Madeleine Arison Family Foundation,70,Consumer discretionary,ro-154,World Central Kitchen [NGO],1,1,commitments,407,1000000,1000000,Donation from family foundation associated with the CEO of Carnival Corporation (cruise lines). 
2025-04,do-259,Microsoft Corporation,70,Information technology,ro-136,unspecified Microsoft commercial in-kind support recipients,1,1,commitments,408,2149000,2149000,In-kind technical support to commerical organizations. Part of more than $177m of donations related to the humanitarian crisis in Ukraine.
2025-04,do-259,Microsoft Corporation,70,Information technology,ro-137,unspecified Microsoft commercial in-kind tech recipients,1,1,commitments,409,4268000,4268000,In-kind technology for commerical organizations. Part of more than $177m of donations related to the humanitarian crisis in Ukraine.
2025-04,do-259,Microsoft Corporation,70,Information technology,ro-138,unspecified Microsoft government in-kind support recipients,1,1,commitments,410,2017000,2017000,In-kind technical support to government entities. Part of more than $177m of donations related to the humanitarian crisis in Ukraine.
2025-04,do-259,Microsoft Corporation,70,Information technology,ro-139,unspecified Microsoft government in-kind tech recipients,1,1,commitments,411,27843000,27843000,In-kind technology to government entities. Part of more than $177m of donations related to the humanitarian crisis in Ukraine.
2025-04,do-259,Microsoft Corporation,70,Information technology,ro-140,unspecified Microsoft individual in-kind recipients,1,1,commitments,412,5405000,5405000,In-kind credits to individuals. Part of more than $177m of donations related to the humanitarian crisis in Ukraine.
2025-04,do-259,Microsoft Corporation,70,Information technology,ro-141,unspecified Microsoft international org in-kind tech recipients,1,1,commitments,413,978880,978880,In-kind technology to multiple nonprofit and international organization partners. Part of more than $177m of donations related to the humanitarian crisis in Ukraine.
2025-04,do-259,Microsoft Corporation,70,Information technology,ro-142,unspecified Microsoft NGO cash recipients,1,1,commitments,414,19475000,19475000,"Cash donations -- corporate grants, employee giving and matching funds, and Xbox campaign proceeds -- to multiple nonprofit and international organization partners. Part of more than $177m of donations related to the humanitarian crisis in Ukraine."
2025-04,do-259,Microsoft Corporation,70,Information technology,ro-143,unspecified Microsoft NGO in-kind tech recipients,1,1,commitments,415,143500,143500,In-kind technical support to multiple nonprofit and international organization partners. Part of more than $177m of donations related to the humanitarian crisis in Ukraine.
2025-04,do-259,Microsoft Corporation,70,Information technology,ro-144,unspecified Microsoft UN cash recipients,1,1,commitments,416,8708000,8708000,"Cash donations -- corporate grants, employee giving and matching funds, and Xbox campaign proceeds -- to UN entities. Part of more than $177m of donations related to the humanitarian crisis in Ukraine."
2025-04,do-259,Microsoft Corporation,70,Information technology,ro-145,unspecified Microsoft UN in-kind support recipients,1,1,commitments,417,2445600,2445600,In-kind technical support to UN entities. Part of more than $177m of donations related to the humanitarian crisis in Ukraine.
2025-04,do-259,Microsoft Corporation,70,Information technology,ro-146,unspecified Microsoft UN in-kind tech recipients,1,1,commitments,418,70000,70000,In-kind technology for UN entities. Part of more than $177m of donations related to the humanitarian crisis in Ukraine.
2025-04,do-259,Microsoft Corporation,70,Information technology,ro-147,unspecified Microsoft unspecified in-kind credit recipients,1,1,commitments,419,52000000,52000000,In-kind credits to unspecified entities. Part of more than $177m of donations related to the humanitarian crisis in Ukraine.
2025-04,do-259,Microsoft Corporation,70,Information technology,ro-148,unspecified Microsoft unspecified in-kind tech recipients,1,1,commitments,420,52452000,52452000,In-kind technology to unspecified entities. Part of more than $177m of donations related to the humanitarian crisis in Ukraine.
2025-04,do-260,Micys Company S.p.A.,70,Consumer discretionary,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,spending,421,11236,11236,Donation from Italian cosmetics company. 
2025-04,do-261,Mitsubishi Electric,70,Industrials,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,422,1099600,1099600,€1 million donation to UNHCR and launched an employee gift matching program through its US and Japanese philanthropic arms.
2025-04,do-262,Mondelez International,70,Consumer staples,XM-DAC-21018,International Federation of Red Cross and Red Crescent Societies (IFRC),1,1,spending,423,63384,63384,"CHF 61,000 from multinational snack food and beverage company."
2025-04,do-263,Mondi plc,70,Industrials,XM-DAC-41140,World Food Programme (WFP),1,1,spending,424,2139132,2139132,Donation from multinational paper and packaging group. 
2025-04,do-264,Mondou,70,Consumer discretionary,ro-17,Canadian Red Cross Society,1,1,commitments,425,79000,79000,"Corporate giving program. Showing its solidarity with the people affected by the conflict in Ukraine, Mondou announced it will be donating $100,000 to the Canadian Red Cross’s Relief Fund: Humanitarian Crisis in Ukraine. CAD 100000."
2025-04,do-265,Moody's Foundation,70,Financials,US-EIN-13-5660870,International Rescue Committee (IRC) [NGO],1,1,commitments,426,250000,250000,"Company-sponsored foundation. Moody's Foundation donated $250,000 to the International Rescue Committee (IRC) to support humanitarian relief efforts in the Ukraine. Moody’s donation will help provide food, medical care and emergency supplies to refugee families. Moody's Foundation is double matching all employee gifts supporting Ukraine relief efforts to approved nonprofits. USD 250000."
2025-04,do-266,Moose Toys,70,Consumer discretionary,GB-COH-213890,Save the Children [NGO],1,1,commitments,427,100000,100000,Donation to Save the Children's Ukraine Relief Fund.
2025-04,do-267,Morrison & Foerster Foundation,70,Financials,ro-11,Benevolent Healthcare Foundation [NGO],1,1,commitments,428,15000,15000,"Donation to Project C.U.R.E., which is distributing donated medical equipment and supplies to Ukrainian hospitals in Kyiv, Lviv, Odessa and other affected cities. "
2025-04,do-267,Morrison & Foerster Foundation,70,Financials,US-EIN-13-5660870,International Rescue Committee (IRC) [NGO],1,1,commitments,429,17000,17000,Donation to aiding displaced families in Poland.
2025-04,do-267,Morrison & Foerster Foundation,70,Financials,ro-154,World Central Kitchen [NGO],1,1,commitments,430,15000,15000,Donation for meals for displaced Ukrainian families in Poland and Romania.
2025-04,do-268,Morrison Supermarkets,70,Consumer staples,GB-CHC-1062638,Disasters Emergency Committee (DEC) [NGO],1,1,commitments,431,330000,330000,"Corporate giving program. Morrison Supermarkets is donating £250,000 to the Disasters Emergency Committee (DEC) Ukraine Appeal. These funds will support those affected by the conflict, providing food, water, shelter, healthcare and protection. GBP £250,000."
2025-04,do-269,MSA Safety,70,Industrials,ro-33,FIRE AID [NGO],1,1,commitments,432,400000,400000,"Corporate giving program. MSA Safety Incorporated announced the donation of more than $400,000 of safety equipment to Ukrainian firefighters. This donation is made in partnership with FIRE AID, a UK-based non-profit organization that facilitates the donation of fire and rescue equipment around the world. USD 400000."
2025-04,do-270,MSD,70,Health care,ro-1,Multiple (see notes),1,1,commitments,433,65000000,65000000,"Cash and product donations including delivery of molnupiravir, proventil, tienam IV/primaxin, keytruda to the Government of Ukraine and Direct Relief plus cash donations to the American Red Cross, Direct Relief, IMC, Project HOPE, and others."
2025-04,do-499,Müller-BBM Holding AG,70,Information Technology,ro-1,Multiple (see notes),1,1,commitments,779,50851,50851,"€ 50,000 donated to six aid organizations "
2025-04,do-440,Myronivsky Hliboproduct (MHP),70,Consumer staples,ro-2,Unspecified (see notes),1,1,spending,705,21073520,21073520,"Donation from Ukraine's largest agricultural produce company of 11,635 tons of food products worth UAH 626 million."
2025-04,do-271,NanoTemper Technologies,70,Information technology,ro-113,Ukraine Humanitarian Fund (UHF),1,1,spending,434,13508,13508,"Donation of  €12,500 from German technology company. "
2025-04,do-427,Nationale Postcode Loterij,70,Consumer discretionary,ro-164,Amnesty International [NGO],1,1,commitments,676,3788834,3788834,"€3,600,000 donation from the largest charity lottery in the Netherlands, founded by the marketing agency Novamedia."
2025-04,do-427,Nationale Postcode Loterij,70,Consumer discretionary,ro-165,Cordaid [NGO],1,1,commitments,677,4315061,4315061,"€4,100,000 donation from the largest charity lottery in the Netherlands, founded by the marketing agency Novamedia."
2025-04,do-427,Nationale Postcode Loterij,70,Consumer discretionary,ro-170,Dutch Council for Refugees [NGO],1,1,commitments,686,10524540,10524540,"€10,000,000 donation from the largest charity lottery in the Netherlands, founded by the marketing agency Novamedia."
2025-04,do-427,Nationale Postcode Loterij,70,Consumer discretionary,ro-167,Free Press Unlimited [NGO],1,1,commitments,679,947209,947209,"€900,000 donation from the largest charity lottery in the Netherlands, founded by the marketing agency Novamedia."
2025-04,do-427,Nationale Postcode Loterij,70,Consumer discretionary,XM-DAC-21016,International Committee of the Red Cross (ICRC),1,1,commitments,680,5683252,5683252,"€5,400,000 donation from the largest charity lottery in the Netherlands, founded by the marketing agency Novamedia."
2025-04,do-427,Nationale Postcode Loterij,70,Consumer discretionary,ro-166,Médecins du Monde [NGO],1,1,commitments,678,526227,526227,"€500,000 donation from the largest charity lottery in the Netherlands, founded by the marketing agency Novamedia."
2025-04,do-427,Nationale Postcode Loterij,70,Consumer discretionary,ro-66,Médecins Sans Frontières (MSF) [NGO],1,1,commitments,675,14208129,14208129,"€13,500,000 donation from the largest charity lottery in the Netherlands, founded by the marketing agency Novamedia."
2025-04,do-427,Nationale Postcode Loterij,70,Consumer discretionary,ro-171,Plan International [NGO],1,1,commitments,688,3315230,3315230,"€3,150,000 donation from the largest charity lottery in the Netherlands, founded by the marketing agency Novamedia."
2025-04,do-427,Nationale Postcode Loterij,70,Consumer discretionary,ro-169,Save the Children Netherlands [NGO],1,1,commitments,682,947209,947209,"€900,000 donation from the largest charity lottery in the Netherlands, founded by the marketing agency Novamedia."
2025-04,do-427,Nationale Postcode Loterij,70,Consumer discretionary,ro-99,SOS Children's Villages [NGO],1,1,commitments,683,1420812,1420812,"€1,350,000 donation from the largest charity lottery in the Netherlands, founded by the marketing agency Novamedia."
2025-04,do-427,Nationale Postcode Loterij,70,Consumer discretionary,ro-168,Stichting Vluchteling (Netherlands Refugee Foundation) [NGO],1,1,commitments,681,2841626,2841626,"€2,700,000 donation from the largest charity lottery in the Netherlands, founded by the marketing agency Novamedia."
2025-04,do-427,Nationale Postcode Loterij,70,Consumer discretionary,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,commitments,684,14208129,14208129,"€13,500,000 donation from the largest charity lottery in the Netherlands, founded by the marketing agency Novamedia."
2025-04,do-427,Nationale Postcode Loterij,70,Consumer discretionary,XM-DAC-41121,United Nations High Commissioner for Refugees (UNHCR),1,1,commitments,685,2368022,2368022,"€2,250,000 donation from the largest charity lottery in the Netherlands, founded by the marketing agency Novamedia."
2025-04,do-427,Nationale Postcode Loterij,70,Consumer discretionary,ro-153,War Child [NGO],1,1,commitments,687,1420813,1420813,"€1,350,000 donation from the largest charity lottery in the Netherlands, founded by the marketing agency Novamedia."
2025-04,do-272,NCR Foundation,70,Industrials,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,commitments,435,200000,200000,"Corporate giving program. NCR Foundation has pledged a $200,000 donation to UNICEF to support standing up Blue Dot centers and purchase needed supplies to meet the needs of Ukraine refugees. USD 200000."
2025-04,do-273,Neptune Energy,70,Energy,XM-DAC-21016,International Committee of the Red Cross (ICRC),1,1,commitments,436,1000000,1000000,Corporate giving program. Neptune Energy announced it will donate $2 million to support humanitarian efforts to aid the people of Ukraine. The donation will be shared equally between emergency appeals by the International Committee of the Red Cross and the International Rescue Committee. USD 1000000.
2025-04,do-273,Neptune Energy,70,Energy,US-EIN-13-5660870,International Rescue Committee (IRC) [NGO],1,1,commitments,437,1000000,1000000,Corporate giving program. Neptune Energy announced it will donate $2 million to support humanitarian efforts to aid the people of Ukraine. The donation will be shared equally between emergency appeals by the International Committee of the Red Cross and the International Rescue Committee. USD 1000000.
2025-04,do-274,Nestlé Nespresso S.A.,70,Consumer staples,US-EIN-300108263,GlobalGiving [NGO],1,1,commitments,438,250000,250000,"Donation to the GlobalGiving Ukraine Crisis Relief Fund, made as part of the Global Citizen Stand Up for Ukraine campaign."
2025-04,do-275,Nestlé S.A.,70,Consumer staples,US-EIN-300108263,GlobalGiving [NGO],1,1,commitments,439,250000,250000,"Donation to the GlobalGiving Ukraine Crisis Relief Fund, made as part of the Global Citizen Stand Up for Ukraine campaign."
2025-04,do-275,Nestlé S.A.,70,Consumer staples,XM-DAC-21018,International Federation of Red Cross and Red Crescent Societies (IFRC),1,1,spending,440,654754,654754,"CHF 630,126 from multinational food giant."
2025-04,do-441,Netto Marken-Discount,70,Consumer staples,ro-176,Stiftung RTL - Wir helfen Kindern e.V. [NGO],1,1,spending,706,526290,526290,"€500,000 cash collected from  customers through a rounding-up fundraising campaign."
2025-04,do-276,New York Life,70,Financials,GB-COH-213890,Save the Children [NGO],1,1,commitments,441,150000,150000,"To provide children and their families in Ukraine with immediate on-the-ground aid, including food, water, hygiene kits, psychosocial support, and cash assistance."
2025-04,do-276,New York Life,70,Financials,ro-127,United Nations Children's Fund (UNICEF) USA,1,1,commitments,442,150000,150000,"To support child and family protection support hubs located at key migration routes, providing safe water, nutrition, healthcare and education to those affected by the conflict in Ukraine."
2025-04,do-277,Newmont Corporation,70,Materials,ro-5,American Red Cross,1,1,commitments,443,3000000,3000000,Part of a $5 million commitment to support humanitarian aid for those affected by the war in Ukraine. 
2025-04,do-277,Newmont Corporation,70,Materials,ro-5,American Red Cross,1,1,commitments,444,127110,127110,Employee fundraising campaign plus double matching.
2025-04,do-277,Newmont Corporation,70,Materials,ro-54,International Medical Corps (IMC) [NGO],1,1,commitments,445,1000000,1000000,Part of a $5 million commitment to support humanitarian aid for those affected by the war in Ukraine. 
2025-04,do-277,Newmont Corporation,70,Materials,ro-86,Project C.U.R.E. [NGO],1,1,commitments,446,500000,500000,Part of a $5 million commitment to support humanitarian aid for those affected by the war in Ukraine. 
2025-04,do-277,Newmont Corporation,70,Materials,ro-2,Unspecified (see notes),1,1,commitments,447,500000,500000,"Reserved to help support Ukrainian refugees as they arrive and need to be settled in Colorado, USA."
2025-04,do-278,Nike Foundation,70,Consumer discretionary,ro-1,Multiple (see notes),1,1,commitments,448,1000000,1000000,1 million dollars to UNICEF and International Rescue Committee. Also working with Good360 on the distribution of product donations to those affected. 
2025-04,do-462,Nippon Telegraph and Telephone Corporation (NTT),70,Communications services,XM-DAC-41122,United Nations Children's Fund (UNICEF),1,1,spending,733,996276,996276,Cash donation to UNICEF National Committee Japan
